Case ID,Status_change_to_Being_Approved,Check_order_numbers,Compare_of_sums,Check_cost_center,Get_lowest_approval_level,Approving_on_specific_level,Manual_identification_CC,Manual_enter_the_order_number,Check_whether_the_total_approval,Shift_to_higher_level,Status_change_to_Accounted,Process_end,Status_change_to_Approved,Invoice_accounting_confirmation,Invoice_accounting,x11,x21,x31,x41,x51,x61
985401,1.0,0.0,0.0,1.0,0.0,1.0,-1.0,-1.0,105461.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985402,1.0,0.0,0.0,1.0,1.0,1.0,-1.0,-1.0,105451.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985403,1.0,0.0,1.0,0.0,0.0,2.0,-1.0,-1.0,105356.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985405,1.0,1.0,1.0,1.0,0.0,4.0,-1.0,-1.0,105166.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985406,1.0,1.0,1.0,0.0,0.0,5.0,-1.0,-1.0,105183.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985407,2.0,0.0,1.0,1.0,0.0,6.0,-1.0,-1.0,105181.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985408,1.0,1.0,0.0,0.0,1.0,2.0,-1.0,-1.0,105435.0,-1.0,0.0,2.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985409,1.0,1.0,0.0,1.0,1.0,2.0,-1.0,-1.0,105459.0,-1.0,2.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985410,1.0,1.0,1.0,1.0,0.0,3.0,-1.0,-1.0,105791.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985411,1.0,1.0,0.0,1.0,0.0,3.0,-1.0,-1.0,106527.0,-1.0,0.0,2.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985412,9.0,2.0,0.0,2.0,0.0,13.0,-1.0,-1.0,106505.0,-1.0,0.0,2.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985413,2.0,3.0,0.0,1.0,0.0,3.0,-1.0,-1.0,106568.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985414,6.0,2.0,0.0,3.0,1.0,7.0,-1.0,-1.0,106566.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985415,3.0,0.0,1.0,0.0,0.0,3.0,-1.0,-1.0,106580.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985417,1.0,1.0,0.0,2.0,0.0,4.0,-1.0,-1.0,106701.0,-1.0,1.0,5.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985418,1.0,1.0,0.0,1.0,0.0,7.0,-1.0,-1.0,106789.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985419,1.0,1.0,17180.0,1.0,0.0,2.0,-1.0,4.0,89670.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985420,1.0,1.0,1.0,0.0,1.0,3.0,-1.0,-1.0,106735.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985421,1.0,2.0,0.0,1.0,0.0,1.0,-1.0,-1.0,106722.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985422,1.0,0.0,16912.0,1.0,1.0,1.0,-1.0,1.0,89851.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985423,1.0,1.0,0.0,1.0,0.0,2.0,-1.0,-1.0,106824.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985424,2.0,1.0,0.0,0.0,0.0,2.0,-1.0,-1.0,113511.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985425,1.0,0.0,1.0,0.0,0.0,2.0,-1.0,-1.0,106828.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985426,1.0,1.0,0.0,0.0,1.0,1.0,-1.0,-1.0,106802.0,-1.0,0.0,4.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985427,1.0,1.0,0.0,1.0,0.0,4.0,-1.0,-1.0,106855.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985428,2.0,0.0,1.0,0.0,0.0,4.0,-1.0,-1.0,106860.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985429,1.0,1.0,0.0,1.0,0.0,2.0,-1.0,-1.0,106871.0,-1.0,2.0,2.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985430,1.0,1.0,16588.0,1.0,0.0,2.0,-1.0,1.0,90334.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985431,1.0,1.0,0.0,1.0,0.0,2.0,-1.0,-1.0,106837.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985432,1.0,1.0,0.0,0.0,1.0,1.0,-1.0,-1.0,106875.0,-1.0,1.0,3.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985433,0.0,1.0,1.0,0.0,0.0,3.0,-1.0,-1.0,106887.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985434,2.0,1.0,0.0,0.0,1.0,2.0,-1.0,-1.0,106846.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985435,1.0,2.0,1.0,1.0,0.0,2.0,-1.0,-1.0,106886.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985436,3.0,1.0,0.0,1.0,0.0,5.0,-1.0,-1.0,106525.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985437,1.0,0.0,15417.0,0.0,1.0,2.0,-1.0,1.0,91056.0,-1.0,1.0,2.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985438,1.0,0.0,0.0,1.0,0.0,1.0,-1.0,-1.0,106521.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985439,1.0,1.0,0.0,1.0,0.0,2.0,-1.0,-1.0,106750.0,-1.0,0.0,2.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985440,1.0,1.0,0.0,0.0,1.0,2.0,-1.0,-1.0,106771.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985441,2.0,0.0,1.0,0.0,1.0,3.0,-1.0,-1.0,106783.0,-1.0,0.0,2.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985442,2.0,1.0,14577.0,1.0,1.0,2.0,-1.0,3.0,91872.0,-1.0,2.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985443,1.0,1.0,14569.0,1.0,0.0,3.0,-1.0,2.0,92051.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985444,1.0,0.0,1.0,0.0,0.0,4.0,-1.0,-1.0,106676.0,-1.0,2.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985445,1.0,1.0,0.0,1.0,0.0,3.0,-1.0,-1.0,106613.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985447,1.0,1.0,14375.0,1.0,0.0,3.0,-1.0,1.0,92220.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985448,2.0,0.0,14285.0,1.0,1.0,1.0,-1.0,1.0,92455.0,-1.0,2.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985449,1.0,0.0,1.0,0.0,0.0,2.0,-1.0,-1.0,106560.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985450,2.0,0.0,1.0,0.0,1.0,2.0,-1.0,-1.0,106479.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985451,1.0,2.0,0.0,0.0,1.0,2.0,-1.0,-1.0,194445.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985453,1.0,1.0,0.0,1.0,0.0,3.0,-1.0,-1.0,107364.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985454,1.0,1.0,0.0,1.0,0.0,2.0,-1.0,-1.0,107345.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985455,1.0,1.0,0.0,1.0,0.0,2.0,-1.0,-1.0,107517.0,-1.0,2.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985456,1.0,1.0,0.0,0.0,1.0,1.0,-1.0,-1.0,107530.0,-1.0,2.0,2.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985458,2.0,1.0,0.0,1.0,0.0,2.0,-1.0,-1.0,107492.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985459,0.0,1.0,0.0,1.0,0.0,4.0,-1.0,-1.0,107492.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985460,1.0,1.0,0.0,0.0,1.0,2.0,-1.0,-1.0,107488.0,-1.0,2.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985461,2.0,0.0,1.0,0.0,0.0,2.0,-1.0,-1.0,107479.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985462,1.0,1.0,0.0,0.0,1.0,2.0,-1.0,-1.0,107307.0,-1.0,3.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985463,0.0,1.0,0.0,1.0,0.0,2.0,-1.0,-1.0,107281.0,-1.0,1.0,2.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985464,2.0,1.0,0.0,1.0,0.0,2.0,-1.0,-1.0,107278.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985465,1.0,0.0,1.0,0.0,0.0,3.0,-1.0,-1.0,107256.0,-1.0,0.0,2.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985466,1.0,1.0,1.0,0.0,1.0,2.0,-1.0,-1.0,107295.0,-1.0,2.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985467,1.0,1.0,0.0,1.0,0.0,3.0,-1.0,-1.0,107334.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985468,3.0,0.0,1.0,0.0,1.0,1.0,-1.0,-1.0,107335.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985469,2.0,2.0,0.0,1.0,0.0,3.0,-1.0,-1.0,107328.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985470,1.0,1.0,0.0,1.0,0.0,1.0,-1.0,-1.0,107343.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985471,3.0,0.0,0.0,1.0,1.0,1.0,-1.0,-1.0,107342.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985472,1.0,1.0,0.0,1.0,0.0,1.0,-1.0,-1.0,107345.0,-1.0,2.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985473,1.0,1.0,0.0,1.0,0.0,2.0,-1.0,-1.0,107355.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985474,1.0,1.0,0.0,1.0,0.0,4.0,-1.0,-1.0,107354.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985475,1.0,0.0,0.0,1.0,0.0,3.0,-1.0,-1.0,107355.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985476,1.0,1.0,0.0,1.0,1.0,2.0,-1.0,-1.0,107428.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985477,1.0,2.0,1.0,0.0,0.0,2.0,-1.0,-1.0,107450.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985478,1.0,0.0,0.0,1.0,0.0,2.0,-1.0,-1.0,107504.0,-1.0,3.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985479,1.0,1.0,0.0,0.0,0.0,2.0,-1.0,-1.0,107454.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985480,1.0,1.0,0.0,0.0,1.0,1.0,-1.0,-1.0,107406.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985481,1.0,1.0,0.0,1.0,0.0,3.0,-1.0,-1.0,107475.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985482,1.0,1.0,1.0,1.0,1.0,3.0,-1.0,-1.0,107492.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985483,3.0,1.0,0.0,1.0,0.0,3.0,-1.0,-1.0,107529.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985484,1.0,1.0,11566.0,1.0,0.0,2.0,-1.0,1.0,96851.0,-1.0,1.0,3.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985488,1.0,1.0,10021.0,1.0,3770.5,2.3333333333333335,96153.0,1.0,138760.5,0.0,16.0,1.0,1.0,1.0,40871.0,0,1,1,0,1,1
985489,2.0,1.0,9703.0,0.0,3802.0,3.0,96103.0,1.0,138699.5,1.0,12.0,1.0,1.0,1.0,41122.0,0,1,1,0,1,1
985492,1.0,1.0,9382.0,1.0,0.0,6.0,-1.0,1.0,97455.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985493,1.0,1.0,9407.0,1.0,0.0,2.0,-1.0,1.0,97380.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985501,1.0,1.0,9077.0,1.0,0.0,2.0,-1.0,2.0,97086.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985502,1.0,0.0,0.0,1.0,72715.0,2.6666666666666665,1.0,-1.0,10638.333333333334,0.5,18.0,1.0,5.0,2.0,327976.0,1,1,0,0,1,1
985504,1.0,1.0,9045.0,1.0,1.0,1.0,-1.0,4.0,97422.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985505,2.0,1.0,0.0,4.0,72106.0,1.5,3.0,-1.0,56695.0,1.0,1214.0,1.0,1.0,1.0,240942.0,1,1,0,0,1,1
985506,2.0,2.0,8982.0,1.0,1.0,2.0,-1.0,3.0,97481.0,-1.0,1.0,2.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985507,7.0,1.0,0.0,2.0,72117.0,2.0,1.0,-1.0,56669.0,0.0,19.0,1.0,1.0,1.0,242153.0,1,1,0,0,1,1
985508,4.0,1.0,0.0,5.0,72049.0,2.0,1.0,-1.0,56708.5,1.0,429.0,1.0,4.0,1.0,241673.0,1,1,0,0,1,1
985509,2.0,0.0,0.0,2.0,72107.0,2.0,4.0,-1.0,56654.5,0.0,19.0,3.0,4.0,1.0,242343.0,1,1,0,0,1,1
985510,1.0,1.0,8981.0,1.0,0.0,3.0,-1.0,1.0,97420.0,-1.0,1.0,2.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985511,0.0,1.0,8912.0,1.0,1.0,1.0,-1.0,1.0,96995.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985512,1.0,1.0,8790.0,1.0,1.0,3.0,-1.0,1.0,97071.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985513,1.0,1.0,8775.0,1.0,0.0,2.0,-1.0,1.0,97058.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985514,1.0,1.0,8707.0,1.0,0.0,1.0,-1.0,2.0,97447.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985515,1.0,1.0,8630.0,1.0,0.0,2.0,-1.0,1.0,97085.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985516,2.0,1.0,8548.0,1.0,0.0,2.0,-1.0,1.0,97121.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985518,2.0,1.0,8273.0,1.0,0.0,3.0,-1.0,1.0,157949.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985519,1.0,0.0,0.0,1.0,0.0,1.0,-1.0,-1.0,105705.0,-1.0,2.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985520,1.0,1.0,0.0,1.0,0.0,3.0,-1.0,-1.0,105841.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985521,1.0,0.0,1.0,0.0,0.0,3.0,-1.0,-1.0,105839.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985522,2.0,1.0,0.0,1.0,0.0,2.0,-1.0,-1.0,106339.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985524,0.0,1.0,0.0,1.0,0.0,2.0,-1.0,-1.0,106313.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985525,1.0,1.0,7719.0,1.0,0.0,2.0,-1.0,1.0,98641.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985526,1.0,0.0,0.0,1.0,0.0,2.0,-1.0,-1.0,106440.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985527,2.0,0.0,1.0,0.0,1.0,2.0,-1.0,-1.0,104026.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985623,2.0,1.0,0.0,1.0,0.0,1.0,-1.0,-1.0,92188.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985624,1.0,0.0,0.0,1.0,0.0,2.0,-1.0,-1.0,92216.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985625,1.0,1.0,0.0,1.0,0.0,3.0,-1.0,-1.0,92213.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985627,1.0,1.0,0.0,1.0,0.0,3.0,-1.0,-1.0,92236.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985628,2.0,0.0,0.0,1.0,0.0,4.0,-1.0,-1.0,92228.0,-1.0,0.0,2.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985629,1.0,0.0,58485.0,1.0,0.0,2.0,-1.0,1.0,33797.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985630,3.0,2.0,0.0,1.0,0.0,2.0,-1.0,-1.0,92826.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985631,1.0,1.0,0.0,1.0,0.0,2.0,-1.0,-1.0,92843.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985632,1.0,1.0,0.0,0.0,1.0,2.0,-1.0,-1.0,92833.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985633,1.0,2.0,0.0,0.0,1.0,2.0,-1.0,-1.0,92928.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985634,1.0,0.0,58053.0,1.0,0.0,2.0,-1.0,1.0,34893.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985635,1.0,1.0,1.0,0.0,1.0,2.0,-1.0,-1.0,93152.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985636,2.0,1.0,57680.0,0.0,1.0,1.5,-1.0,1.0,18156.5,1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,0,1,0
985638,1.0,1.0,57515.0,1.0,0.0,2.5,-1.0,1.0,18218.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,0,1,0
985639,1.0,1.0,57457.0,2.0,1.0,3.0,-1.0,1.0,18254.5,1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,0,1,0
985640,1.0,0.0,57402.0,2.0,0.0,1.5,-1.0,2.0,18286.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,0,1,0
985641,0.0,1.0,57345.0,1.0,0.0,2.0,-1.0,3.0,18321.5,0.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,0,1,0
985642,2.0,0.0,57294.0,0.0,1.0,2.0,-1.0,2.0,18353.0,1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,0,1,0
985643,1.0,0.0,0.0,1.0,0.0,3.0,-1.0,-1.0,92495.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985644,1.0,1.0,0.0,1.0,0.0,2.0,-1.0,-1.0,92506.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985645,2.0,1.0,0.0,1.0,0.0,3.0,-1.0,-1.0,92510.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985646,1.0,1.0,0.0,1.0,0.0,3.0,-1.0,-1.0,92508.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985647,1.0,1.0,0.0,0.0,1.0,2.0,-1.0,-1.0,92514.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985648,1.0,1.0,0.0,0.0,1.0,2.0,-1.0,-1.0,92524.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985649,1.0,2.0,57072.0,1.0,1.0,2.0,-1.0,1.0,35450.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985650,2.0,1.0,57027.0,1.0,0.0,2.5,-1.0,1.0,3744.5,0.0,15.0,1.0,2.0,1.0,363802.0,0,1,1,0,1,1
985651,2.0,0.0,0.0,1.0,0.0,3.0,-1.0,-1.0,92372.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985652,1.0,1.0,56881.0,1.0,0.0,2.0,-1.0,2.0,35487.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985653,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,92368.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985654,1.0,2.0,0.0,1.0,0.0,1.0,-1.0,-1.0,92349.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985672,1.0,1.0,0.0,2.0,35691.0,3.5,1.0,-1.0,32113.0,0.0,14.0,1.0,2.0,2.0,544076.0,1,1,0,0,1,1
985673,1.0,0.0,1.0,1.0,35598.0,3.0,1.0,-1.0,50.0,-1.0,14.0,0.0,4.0,1.0,319981.0,1,1,0,1,0,1
985674,1.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,16.0,1.0,2.0,1.0,356002.0,1,0,-1,-1,-1,1
985676,2.0,0.0,20217.0,1.0,0.0,4.0,-1.0,1.0,13923.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985678,1.0,1.0,20134.0,2.0,0.0,4.0,-1.0,3.0,10267.0,-1.0,96.0,0.0,2.0,0.0,619833.0,0,1,1,1,0,1
985682,2.0,1.0,19970.0,0.0,1.0,2.6666666666666665,-1.0,3.0,97401.66666666667,0.0,13.0,1.0,2.0,1.0,38316.0,0,1,1,0,1,1
985684,1.0,1.0,19915.0,1.0,0.0,2.3333333333333335,-1.0,1.0,97410.33333333333,0.5,22.0,0.0,2.0,0.0,38419.0,0,1,1,0,1,1
985686,1.0,0.0,19773.0,1.0,0.0,2.3333333333333335,-1.0,1.0,174252.33333333334,0.5,690.0,0.0,2.0,2.0,84511.0,0,1,1,0,1,1
985687,0.0,1.0,19745.0,1.0,0.0,2.0,-1.0,1.0,41344.5,1.0,10781.0,1.0,2.0,1.0,957079.0,0,1,1,0,1,1
985689,1.0,1.0,17823.0,1.0,1.0,2.0,-1.0,1.0,15780.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985691,2.0,1.0,0.0,1.0,0.0,2.0,-1.0,-1.0,33078.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985692,1.0,1.0,0.0,1.0,0.0,2.0,-1.0,-1.0,33128.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985693,1.0,0.0,1.0,0.0,0.0,2.0,-1.0,-1.0,33157.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985694,1.0,1.0,0.0,1.0,0.0,1.0,-1.0,-1.0,33151.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985695,0.0,1.0,0.0,1.0,0.0,2.0,-1.0,-1.0,33149.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985696,1.0,1.0,0.0,0.0,0.0,2.0,-1.0,-1.0,32998.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985697,1.0,1.0,0.0,1.0,0.0,2.0,-1.0,-1.0,32998.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985698,1.0,1.0,0.0,1.0,0.0,2.0,-1.0,-1.0,32970.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985699,1.0,1.0,0.0,1.0,0.0,2.0,-1.0,-1.0,32932.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,1,1,1,1,0,0
985700,1.0,1.0,18340.0,1.0,1.0,5.0,-1.0,1.0,82092.0,-1.0,0.0,2.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985701,1.0,1.0,18282.0,1.0,0.0,2.0,-1.0,1.0,82262.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985702,1.0,1.0,16512.0,1.0,0.0,4.0,-1.0,1.0,84646.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985703,1.0,1.0,16436.0,1.0,0.0,3.0,-1.0,1.0,86286.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985704,1.0,1.0,16406.0,1.0,0.0,2.0,-1.0,1.0,86322.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985705,1.0,0.0,18120.0,1.0,0.0,3.0,-1.0,2.0,84616.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985706,0.0,1.0,18034.0,1.0,0.0,2.0,-1.0,1.0,84846.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985709,1.0,1.0,16512.0,1.0,0.0,1.0,-1.0,2.0,84888.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985710,1.0,1.0,16490.0,1.0,0.0,3.0,-1.0,1.0,84910.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985711,0.0,1.0,16464.0,0.0,1.0,3.0,-1.0,1.0,85328.0,-1.0,1.0,2.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985712,1.0,0.0,16437.0,1.0,0.0,2.0,-1.0,1.0,85357.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
985713,1.0,1.0,16409.0,1.0,0.0,3.0,-1.0,1.0,85382.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0,1,1,1,0,0
